
boolean
http://purl.obolibrary.org/obo/NCIT_C21774	Solid Adenocarcinoma of the Mouse Pulmonary System
http://www.ebi.ac.uk/efo/EFO_0000478	esophageal adenocarcinoma
http://purl.obolibrary.org/obo/NCIT_C43344	Carcinoma ex Eccrine Spiradenoma
http://purl.obolibrary.org/obo/DOID_3029	colon mucinous adenocarcinoma
http://purl.obolibrary.org/obo/DOID_8188	uterine corpus choriocarcinoma
http://purl.obolibrary.org/obo/DOID_8718	carcinoma in situ of respiratory system
http://purl.obolibrary.org/obo/NCIT_C85889	Stage I Merkel Cell Carcinoma AJCC v7
http://purl.obolibrary.org/obo/MP_0000621	increased salivary adenocarcinoma incidence
http://www.ebi.ac.uk/efo/EFO_1000022	obsolete_cervical squamous cell carcinoma
http://purl.obolibrary.org/obo/NCIT_C130234	Castration-Resistant Prostate Carcinoma

tf_idf
http://purl.obolibrary.org/obo/MPATH_710	embryonal rhabdomyosarcoma
http://purl.obolibrary.org/obo/MPATH_157	pseudoepithelioma/pseudocarcinoma
http://purl.obolibrary.org/obo/MPATH_447	squamous cell carcinoma in situ
http://purl.obolibrary.org/obo/MPATH_282	infiltrating duct carcinoma
http://purl.obolibrary.org/obo/MPATH_283	intraductal carcinoma
http://purl.obolibrary.org/obo/MPATH_288	islet cell carcinoma
http://purl.obolibrary.org/obo/MPATH_289	lobular carcinoma
http://purl.obolibrary.org/obo/MPATH_273	bronchioloalveolar carcinoma
http://purl.obolibrary.org/obo/MPATH_839	anaplastic hepatocellular carcinoma
http://purl.obolibrary.org/obo/MPATH_485	carcinoma in situ

bm25
http://purl.obolibrary.org/obo/DOID_3029	colon mucinous adenocarcinoma
http://purl.obolibrary.org/obo/DOID_9011	larynx carcinoma in situ
http://purl.obolibrary.org/obo/DOID_5886	mixed embryonal carcinoma and teratoma with seminoma of the testis
http://purl.obolibrary.org/obo/DOID_3114	serous cystadenocarcinoma
http://purl.obolibrary.org/obo/DOID_6975	bladder urothelial papillary carcinoma
http://purl.obolibrary.org/obo/DOID_8188	uterine corpus choriocarcinoma
http://purl.obolibrary.org/obo/DOID_6999	lung recurrent squamous cell carcinoma
http://purl.obolibrary.org/obo/DOID_7050	thymus basaloid carcinoma
http://purl.obolibrary.org/obo/DOID_8718	carcinoma in situ of respiratory system
http://purl.obolibrary.org/obo/DOID_4688	laryngeal mucoepidermoid carcinoma

vector-space
http://purl.obolibrary.org/obo/VT_0001130	ovarian folliculogenesis trait
http://purl.obolibrary.org/obo/VT_0002682	mature ovarian follicle quantity
http://purl.obolibrary.org/obo/VT_0010401	ovarian follicle size trait
http://purl.obolibrary.org/obo/VT_0001131	ovarian follicle morphology trait
http://purl.obolibrary.org/obo/VT_0010043	ovarian follicle physiology trait
http://purl.obolibrary.org/obo/UBERON_0012333	ovarian bursa
http://purl.obolibrary.org/obo/UBERON_0008847	ovarian ligament
http://purl.obolibrary.org/obo/UBERON_0018131	periovarian fat pad
http://purl.obolibrary.org/obo/UBERON_0016883	ovarian fossa
