
boolean
http://www.ebi.ac.uk/efo/EFO_0000660	polycystic ovary syndrome
http://purl.obolibrary.org/obo/HP_0010462	Aplasia/Hypoplasia of the ovary
http://purl.obolibrary.org/obo/MP_0013506	abnormal ovary apoptosis
http://purl.obolibrary.org/obo/FMA_18643	Tertiary follicle of left ovary
http://purl.obolibrary.org/obo/PO_0005023	plant ovary abaxial epidermis
http://purl.obolibrary.org/obo/MP_0004853	abnormal ovary size
http://purl.obolibrary.org/obo/FMA_18631	Tunica albuginea of right ovary
http://purl.obolibrary.org/obo/FMA_75125	Free border of ovary
http://purl.obolibrary.org/obo/PO_0025266	plant ovary locule
http://purl.obolibrary.org/obo/FMA_70590	Primary follicular cell of ovary

tf_idf
http://purl.obolibrary.org/obo/MA_0002909	ovary antral follicle
http://purl.obolibrary.org/obo/MA_0000384	ovary
http://purl.obolibrary.org/obo/MA_0002991	ovary stroma
http://purl.obolibrary.org/obo/MA_0003244	suspensory ligament of ovary
http://purl.obolibrary.org/obo/MA_0003237	rete ovarii of ovary
http://purl.obolibrary.org/obo/MA_0002908	ovary secondary follicle
http://purl.obolibrary.org/obo/MA_0002907	ovary primary follicle
http://purl.obolibrary.org/obo/MA_0001709	ovary mature follicle
http://purl.obolibrary.org/obo/MA_0001708	ovary growing follicle
http://purl.obolibrary.org/obo/MA_0001707	ovary follicle

bm25
http://purl.obolibrary.org/obo/DOID_6331	immature teratoma of ovary
http://purl.obolibrary.org/obo/DOID_8336	childhood choriocarcinoma of the ovary
http://purl.obolibrary.org/obo/DOID_6230	childhood teratoma of the ovary
http://purl.obolibrary.org/obo/DOID_6898	ovary mixed epithelial carcinoma
http://purl.obolibrary.org/obo/DOID_8023	myxoid liposarcoma of the ovary
http://purl.obolibrary.org/obo/DOID_4059	ovary rhabdomyosarcoma
http://purl.obolibrary.org/obo/DOID_6408	ovary papillary carcinoma
http://purl.obolibrary.org/obo/DOID_7037	childhood immature teratoma of ovary
http://purl.obolibrary.org/obo/DOID_2146	ovary sarcoma
http://purl.obolibrary.org/obo/DOID_5117	dermoid cyst of ovary

vector-space
http://purl.obolibrary.org/obo/UBERON_0007180	atretic follicle of ovary
http://purl.obolibrary.org/obo/UBERON_0001304	germinal epithelium of ovary
http://purl.obolibrary.org/obo/UBERON_0006960	ovary stroma
http://purl.obolibrary.org/obo/UBERON_0006649	suspensory ligament of ovary
http://purl.obolibrary.org/obo/UBERON_0012186	ovary growing follicle
http://purl.obolibrary.org/obo/UBERON_0006644	tunica albuginea of ovary
http://purl.obolibrary.org/obo/UBERON_0010041	median ovary
http://purl.obolibrary.org/obo/UBERON_0002118	right ovary
http://purl.obolibrary.org/obo/UBERON_0002119	left ovary
http://purl.obolibrary.org/obo/UBERON_0005296	ovary sex cord

pagerank
http://purl.obolibrary.org/obo/MA_0002909	ovary antral follicle
http://purl.obolibrary.org/obo/MA_0000384	ovary
http://purl.obolibrary.org/obo/MA_0002991	ovary stroma
http://purl.obolibrary.org/obo/MA_0003244	suspensory ligament of ovary
http://purl.obolibrary.org/obo/MA_0003237	rete ovarii of ovary
http://purl.obolibrary.org/obo/MA_0002908	ovary secondary follicle
http://purl.obolibrary.org/obo/MA_0002907	ovary primary follicle
http://purl.obolibrary.org/obo/MA_0001709	ovary mature follicle
http://purl.obolibrary.org/obo/MA_0001708	ovary growing follicle
http://purl.obolibrary.org/obo/MA_0001707	ovary follicle

class-match-measure
http://purl.obolibrary.org/obo/FMA_18603	Free margin of right ovary
http://purl.obolibrary.org/obo/FMA_18627	Stroma of right ovary
http://purl.obolibrary.org/obo/FMA_18639	Secondary follicle of left ovary
http://purl.obolibrary.org/obo/FMA_18643	Tertiary follicle of left ovary
http://purl.obolibrary.org/obo/FMA_18611	Uterine extremity of right ovary
http://purl.obolibrary.org/obo/FMA_18699	Atretic follicle of left ovary
http://purl.obolibrary.org/obo/FMA_18623	Corpus albicans of right ovary
http://purl.obolibrary.org/obo/FMA_18635	Primary follicle of right ovary
http://purl.obolibrary.org/obo/FMA_18663	Capsule of right ovary
http://purl.obolibrary.org/obo/FMA_75125	Free border of ovary

semantic-similarity
http://purl.obolibrary.org/obo/FMA_18603	Free margin of right ovary
http://purl.obolibrary.org/obo/FMA_18627	Stroma of right ovary
http://purl.obolibrary.org/obo/FMA_18639	Secondary follicle of left ovary
http://purl.obolibrary.org/obo/FMA_18643	Tertiary follicle of left ovary
http://purl.obolibrary.org/obo/FMA_18611	Uterine extremity of right ovary
http://purl.obolibrary.org/obo/FMA_18699	Atretic follicle of left ovary
http://purl.obolibrary.org/obo/FMA_18623	Corpus albicans of right ovary
http://purl.obolibrary.org/obo/FMA_18635	Primary follicle of right ovary
http://purl.obolibrary.org/obo/FMA_18663	Capsule of right ovary
http://purl.obolibrary.org/obo/FMA_75125	Free border of ovary

bioportal
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12404	Ovary
http://purl.org/sig/ont/fma/fma7209	Ovary
http://purl.obolibrary.org/obo/ZFA_0000403	ovary
http://purl.obolibrary.org/obo/XAO_0000258	ovary

solr
http://purl.obolibrary.org/obo/ZFA_0000403	ovary
http://purl.obolibrary.org/obo/XAO_0000258	ovary
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12404	Ovary
http://purl.obolibrary.org/obo/MA_0000384	ovary
http://www.ebi.ac.uk/efo/EFO_0000973	animal ovary
http://www.ebi.ac.uk/efo/EFO_0001052	obsolete_plant ovary
http://purl.obolibrary.org/obo/UBERON_0003218	ovary septum
http://purl.obolibrary.org/obo/UBERON_0002119	left ovary
http://purl.obolibrary.org/obo/UBERON_0002118	right ovary
http://purl.obolibrary.org/obo/PO_0009072	plant ovary

ols
http://purl.obolibrary.org/obo/MA_0000384	ovary
http://purl.obolibrary.org/obo/XAO_0000258	ovary
http://purl.obolibrary.org/obo/ZFA_0000403	ovary
http://purl.obolibrary.org/obo/FMA_7209	Ovary
http://purl.obolibrary.org/obo/VT_1000641	ovary mass
http://purl.obolibrary.org/obo/VT_0010375	ovary diameter
http://purl.obolibrary.org/obo/PO_0009072	plant ovary
http://purl.obolibrary.org/obo/MA_0002991	ovary stroma
http://purl.obolibrary.org/obo/MA_0001712	ovary theca
http://purl.obolibrary.org/obo/MA_0001706	ovary capsule

