
boolean

tf_idf

bm25

vector-space

pagerank

class-match-measure

semantic-similarity

zooma
http://purl.obolibrary.org/obo/CHEBI_45863	paclitaxel

bioportal
http://purl.obolibrary.org/obo/NCIT_C1411	Paclitaxel
http://purl.obolibrary.org/obo/CHEBI_45863	paclitaxel
http://purl.obolibrary.org/obo/NCIT_C37842	Paclitaxel/Pegfilgrastim
http://purl.obolibrary.org/obo/NCIT_C2649	DHA-Paclitaxel
http://purl.obolibrary.org/obo/DRON_00731597	Paclitaxel Injection

solr
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1411	Paclitaxel
http://purl.obolibrary.org/obo/CHEBI_45863	Paclitaxel
http://purl.obolibrary.org/obo/GO_0042617	paclitaxel biosynthetic process
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12105	Bevacizumab/Paclitaxel
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1795	Paclitaxel Poliglumex
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2631	Paclitaxel Liposome
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2649	DHA-Paclitaxel
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2688	Nab-paclitaxel
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29256	Micellar Paclitaxel
http://purl.obolibrary.org/obo/GO_0042616	paclitaxel metabolic process

ols
http://purl.obolibrary.org/obo/CHEBI_45863	paclitaxel
http://purl.obolibrary.org/obo/NCIT_C1411	Paclitaxel
http://purl.obolibrary.org/obo/DRON_00731597	Paclitaxel Injection
http://purl.obolibrary.org/obo/NCIT_C29256	Micellar Paclitaxel
http://purl.obolibrary.org/obo/NCIT_C1795	Paclitaxel Poliglumex
http://purl.obolibrary.org/obo/NCIT_C61078	Paclitaxel Preparation
http://purl.obolibrary.org/obo/NCIT_C11278	Flavopiridol/Paclitaxel
http://purl.obolibrary.org/obo/NCIT_C11254	Epirubicin/Paclitaxel
http://purl.obolibrary.org/obo/NCIT_C11247	Irinotecan/Paclitaxel
http://purl.obolibrary.org/obo/NCIT_C11430	Gemcitabine/Paclitaxel

